title,release_date,budget,revenue,vote_count,vote_average,runtime,id,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
The Cutting Edge: Going for the Gold,2006-02-07,3000000,0,131,6.6,98,14872,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Poultrygeist: Night of the Chicken Dead,2006-12-26,0,0,130,5.892,103,17287,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Old Joy,2006-03-25,300000,0,129,6.322,73,26518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
First Snow,2006-05-05,0,382267,129,6.182,101,16083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Ask the Dust,2006-02-02,0,0,121,5.3,117,1967,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Conversations with Other Women,2006-06-07,450000,973525,119,6.3,84,15624,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Minotaur,2006-03-11,7000000,0,118,4.7,93,18870,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2:37,2006-05-26,850000,0,118,6.6,91,2168,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Tom and Jerry: Shiver Me Whiskers,2006-08-21,0,0,117,6.8,74,60293,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Venus,2006-09-02,0,0,117,6.6,95,13771,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Shooting Dogs,2006-03-08,0,0,117,7.466,115,8588,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Trailer Park Boys: The Movie,2006-10-06,5000000,3833507,116,6.7,95,9958,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Man About Town,2006-06-08,0,0,114,5.2,96,9784,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Hoot,2006-05-05,0,0,111,5.6,91,18276,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Fallen,2006-07-23,0,0,110,6.9,84,50126,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
Superman: Brainiac Attacks,2006-06-20,0,0,110,6.174,75,19323,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
The Foot Fist Way,2006-06-24,79000,245000,110,5.9,83,13484,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Devil and Daniel Johnston,2006-03-31,0,0,110,7.7,110,13222,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Mulberry Street,2006-05-23,60000,0,108,5.273,84,17245,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sherrybaby,2006-09-08,2000000,622806,108,6.256,96,13075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Penny Dreadful,2006-11-10,0,0,107,5.4,92,15543,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Alien Autopsy,2006-04-07,0,0,107,5.579,95,9773,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Bah, Humduck!: A Looney Tunes Christmas",2006-11-14,0,0,105,7.3,46,13248,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
House of the Dead 2,2006-02-11,6000000,0,102,4.725,95,29293,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
The Road to Guantanamo,2006-03-09,0,0,102,7.0,95,7872,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Catch a Fire,2006-10-27,14000000,5710236,102,6.2,101,1123,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Gray Matters,2006-10-21,0,944479,101,5.8,96,14845,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Behind Enemy Lines II: Axis of Evil,2006-10-17,0,0,100,4.8,96,10005,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Mini's First Time,2006-07-14,6000000,156318,99,5.7,91,15314,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sweeney Todd,2006-01-03,0,0,97,6.3,90,37924,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
Irresistible,2006-04-18,0,0,97,5.7,103,18858,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Hellboy Animated: Sword of Storms,2006-10-28,0,0,97,6.351,73,16774,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
Doogal,2006-02-24,20000000,27450189,91,5.1,85,24432,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
How to Eat Fried Worms,2006-08-25,26000000,13022756,91,6.1,98,24115,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
London to Brighton,2006-12-01,0,449681,90,6.417,85,14823,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Big Bad Wolf,2006-10-25,0,0,89,6.376,95,39341,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Like Mike 2: Streetball,2006-05-15,5000000,0,89,5.3,96,26655,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Pledge This!,2006-12-01,8300000,1751460,89,3.1,91,19213,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
El cantante,2006-09-12,0,0,88,7.085,116,15934,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Winter Passing,2006-02-07,3500000,113783,88,6.4,98,14256,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Electroma,2006-03-24,0,0,88,6.6,72,13529,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Tripper,2006-04-20,0,0,88,4.864,93,9847,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
The Kovak Box,2006-07-18,0,1916745,87,5.874,102,13686,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Five Fingers,2006-05-01,0,0,87,6.115,87,11650,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Like Minds,2006-08-03,8000000,0,86,6.4,110,15714,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
The Alibi,2006-01-12,0,138704,86,5.7,90,14938,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Slaughtered Vomit Dolls,2006-01-01,100000,0,85,4.482,71,36239,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Everything Will Be OK,2006-01-10,0,0,84,7.708,17,32532,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Evil Aliens,2006-03-10,500000,0,84,5.202,93,10177,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Attack Force,2006-12-05,0,0,84,4.6,94,10049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse Stone: Death in Paradise,2006-04-30,0,0,82,7.1,87,30347,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Karla,2006-01-20,0,0,82,5.4,99,9695,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Ugly Duckling and Me!,2006-09-10,0,0,81,5.677,90,13517,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jesse Stone: Night Passage,2006-01-15,0,0,80,7.1,89,31047,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
Mercenary for Justice,2006-04-25,15000000,0,78,4.455,96,13722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Bella,2006-09-09,0,0,78,6.5,91,12586,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Ron Clark Story,2006-08-13,0,0,77,7.4,90,25527,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Peter & the Wolf,2006-09-23,2300000,0,77,6.7,32,14518,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Gone,2006-10-26,0,0,77,4.9,88,10094,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
The Detonator,2006-04-25,15000000,0,76,4.7,91,24624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Oh in Ohio,2006-03-30,5000000,648183,76,5.257,88,14474,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Delirious,2006-09-26,0,659589,76,6.3,107,13650,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10th & Wolf,2006-02-19,8000000,143451,76,6.0,107,13197,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
The Amateurs,2006-04-28,0,0,75,5.5,96,17035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glass House: The Good Mother,2006-10-03,0,0,74,5.466,94,57784,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Jonestown: The Life and Death of Peoples Temple,2006-04-26,0,0,74,7.014,86,36676,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Danika,2006-06-10,5000000,0,74,5.23,79,22105,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
As You Like It,2006-09-01,0,0,74,5.8,127,19103,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Boy Culture,2006-09-15,500000,220151,74,6.5,88,15728,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Dark Ride,2006-10-20,0,0,74,4.791,94,15422,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Abominable,2006-04-10,0,1810000,74,4.959,94,10011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Bernard and Doris,2006-09-01,0,0,73,6.11,103,38163,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Fuck,2006-11-10,0,19791,73,6.3,93,21710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Special,2006-11-17,1000000,7202,73,6.3,81,13856,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
End Game,2006-03-22,5000000,208101,73,5.5,93,9727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Pumpkinhead: Ashes to Ashes,2006-10-28,6000000,0,72,5.3,95,35978,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
Shadow Man,2006-09-05,0,0,72,4.368,91,9914,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Return with Honor,2006-02-01,0,0,71,6.1,105,36827,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Eating Out 2: Sloppy Seconds,2006-01-01,0,0,71,6.2,79,17028,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Jim Gaffigan: Beyond the Pale,2006-01-29,0,0,70,7.1,72,108930,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Going to Pieces: The Rise and Fall of the Slasher Film,2006-10-13,0,0,70,6.864,88,50787,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Strangers with Candy,2006-07-28,0,0,70,5.6,97,13141,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Net 2.0,2006-02-15,0,0,70,5.279,95,9834,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
12 and Holding,2006-03-31,400000,314017,69,6.92,90,18164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Thr3e,2006-12-01,2400000,0,69,4.9,101,13569,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Jeff Dunham: Arguing with Myself,2006-04-11,0,0,68,6.6,76,14542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorm Daze 2,2006-12-14,0,0,65,4.4,100,10104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blade: House of Chthon,2006-06-28,0,0,64,5.9,89,32219,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
The Zombie Diaries,2006-10-29,9300,2000000,64,4.4,81,25035,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
5ive Girls,2006-01-01,3000000,0,64,5.2,95,10251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Deep Sea 3D,2006-03-03,0,0,62,6.6,41,17700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Reefer Madness: The Movie Musical,2006-03-29,0,0,61,6.8,109,20521,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
The Celestine Prophecy,2006-06-01,10000000,615752,61,5.18,99,18524,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Death of a President,2006-10-27,2000000,167000,59,5.7,97,21173,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
Alone With Her,2006-04-28,1000000,10018,59,5.729,78,18206,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
Elephants Dream,2006-03-24,150000,0,60,5.767,11,9761,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Destricted,2006-09-15,0,0,57,4.5,116,208478,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Return to Rajapur,2006-11-01,0,0,57,6.9,97,80261,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Kurt Cobain: About a Son,2006-10-03,0,0,57,7.0,96,25630,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Snoop Dogg's Hood of Horror,2006-06-27,5000000,25900,57,4.7,85,15423,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Root of All Evil?,2006-01-09,0,0,57,7.4,93,14297,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The U.S. vs. John Lennon,2006-09-15,0,0,57,6.7,99,14201,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Evil Bong,2006-10-31,0,0,57,3.5,86,10089,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Fay Grim,2006-09-11,0,0,56,5.8,118,24200,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Scenes of a Sexual Nature,2006-11-03,0,429931,56,5.2,91,18558,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Sisters,2006-11-10,60000,0,55,3.9,92,52788,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Grilled,2006-07-11,0,0,55,5.0,83,11701,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jimmy Timmy Power Hour 2: When Nerds Collide,2006-03-14,0,0,54,6.537,50,40707,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
The Plague,2006-09-05,0,0,54,4.9,88,15420,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Deep Water,2006-12-15,0,0,54,7.343,92,15030,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Relative Strangers,2006-05-01,0,0,54,5.3,84,14930,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bachelor Party Vegas,2006-04-25,0,0,54,4.9,91,14505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hard Luck,2006-10-17,0,0,54,5.63,101,9650,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Jindabyne,2006-07-20,0,0,54,5.7,123,4657,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
One Night with the King,2006-10-10,20000000,13391174,53,6.7,123,15005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sharkwater,2006-09-11,0,0,53,7.5,89,13894,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
The Fair Haired Child,2006-08-01,0,0,52,6.0,55,319318,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
The King,2006-05-05,0,0,52,6.3,105,20021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The Groomsmen,2006-06-09,3000000,0,52,5.3,98,14963,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Beer League,2006-09-15,2800000,472185,52,5.3,86,14137,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pro-Life,2006-11-24,0,0,51,5.5,57,298723,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
Casper's Scare School,2006-10-20,0,0,51,5.1,78,31170,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Phat Girlz,2006-04-07,3000000,7301115,51,4.9,99,30139,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Marsh,2006-05-18,9000000,2429573,51,5.0,92,22066,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
Crazy Eights,2006-10-31,0,0,51,4.48,80,16080,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Mammoth,2006-04-22,2300000,0,50,4.69,90,41419,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
Bickford Shmeckler's Cool Ideas,2006-06-02,1000000,0,50,5.5,79,33563,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Harry Potter and the Order of the Phoenix,2007-06-28,150000000,938212738,17272,7.687,138,675,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Ratatouille,2007-06-28,150000000,623726000,14860,7.793,111,2062,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
I Am Legend,2007-12-12,150000000,585410052,14005,7.194,101,6479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
Pirates of the Caribbean: At World's End,2007-05-19,300000000,961000000,12740,7.235,168,285,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Spider-Man 3,2007-05-01,258000000,890871626,12390,6.376,139,559,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
300,2007-03-07,65000000,422610419,12274,7.167,117,1271,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
No Country for Old Men,2007-06-13,25000000,171627166,10389,7.933,122,6977,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Transformers,2007-06-27,150000000,709709780,9883,6.754,143,1858,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zodiac,2007-03-02,65000000,84785914,9011,7.512,157,1949,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Into the Wild,2007-09-11,15000000,56255142,8662,7.811,148,5915,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Shrek the Third,2007-05-17,160000000,813367380,7855,6.276,93,810,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
The Simpsons Movie,2007-07-25,75000000,527068851,7106,6.992,87,35,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fantastic Four: Rise of the Silver Surfer,2007-06-13,130000000,301913131,7066,5.585,92,1979,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
The Bourne Ultimatum,2007-08-03,70000000,442824138,6789,7.411,115,2503,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Hot Fuzz,2007-02-14,12000000,80573774,6569,7.544,121,4638,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juno,2007-12-05,7500000,232372681,6411,7.039,96,7326,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Superbad,2007-03-20,20000000,170812526,6189,7.208,113,8363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ocean's Thirteen,2007-06-06,85000000,311312624,5571,6.707,122,298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
There Will Be Blood,2007-12-26,25000000,77208711,5538,8.095,158,7345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Sweeney Todd: The Demon Barber of Fleet Street,2007-12-20,50000000,152000000,5227,7.202,116,13885,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Ghost Rider,2007-01-15,110000000,228738393,5169,5.525,114,1250,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Live Free or Die Hard,2007-06-20,110000000,383531464,5118,6.593,128,1571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Enchanted,2007-11-20,85000000,340487652,4892,6.802,107,4523,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
American Gangster,2007-11-02,100000000,266465037,4675,7.577,157,4982,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
National Treasure: Book of Secrets,2007-12-13,130000000,459242249,4536,6.304,124,6637,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Paranormal Activity,2007-09-14,215000,194183034,4445,5.996,85,23827,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Death Proof,2007-05-22,25000000,31126421,4410,6.819,113,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Mist,2007-11-21,18000000,57470220,4314,6.881,126,5876,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Bee Movie,2007-11-02,150000000,287594577,4265,5.998,91,5559,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Bridge to Terabithia,2007-02-15,60000000,137587063,4121,7.276,96,1265,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Shooter,2007-03-22,61000000,95696996,4118,7.072,124,7485,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
The Golden Compass,2007-12-04,180000000,372234864,4086,6.042,113,2268,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Alvin and the Chipmunks,2007-12-13,60000000,361366633,3929,5.808,92,6477,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Evan Almighty,2007-06-09,175000000,174440724,3763,5.542,96,2698,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1408,2007-06-22,25000000,132963417,3723,6.67,104,3021,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
28 Weeks Later,2007-04-26,15000000,65048678,3643,6.6,100,1562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Atonement,2007-09-07,30000000,131016624,3616,7.656,123,4347,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Resident Evil: Extinction,2007-09-20,45000000,148412065,3599,6.272,94,7737,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Stardust,2007-08-09,70000000,137515140,3561,7.243,127,2270,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Knocked Up,2007-06-01,30000000,219922417,3483,6.2,129,4964,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
High School Musical 2,2007-08-17,0,7000000,3418,6.526,111,13649,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0
Fracture,2007-04-19,10000000,91354215,3419,7.277,113,6145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
The Bucket List,2007-12-15,45000000,175372502,3293,7.161,97,7350,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gone Baby Gone,2007-06-06,19000000,34619699,3206,7.299,113,4771,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Sunshine,2007-04-05,50000000,34806812,3195,6.957,107,1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Saw IV,2007-10-25,10000000,139352633,3135,6.15,96,663,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Disturbia,2007-04-12,20000000,117760134,3097,6.676,105,8271,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
3:10 to Yuma,2007-09-06,55000000,70016220,3061,7.193,122,5176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Darjeeling Limited,2007-09-07,16000000,24377151,3031,7.162,92,4538,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P.S. I Love You,2007-11-15,30000000,156835339,3020,7.184,126,6023,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Planet Terror,2007-04-06,0,0,2991,6.638,105,1992,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Hitman,2007-11-21,24000000,99965753,2846,6.074,89,1620,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
The Number 23,2007-02-23,30000000,77566815,2835,6.419,101,3594,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Eastern Promises,2007-09-14,51500000,56106607,2794,7.367,101,2252,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Rush Hour 3,2007-08-08,140000000,258022233,2688,6.431,91,5174,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Next,2007-04-25,70000000,76066841,2555,6.027,96,1738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Beowulf,2007-11-05,70000000,195735876,2482,5.866,115,2310,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mr. Bean's Holiday,2007-03-22,25000000,232225908,2473,6.338,90,1268,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
August Rush,2007-11-21,25000000,66122026,2438,7.393,114,5123,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Aliens vs Predator: Requiem,2007-12-25,40000000,130290885,2414,5.143,94,440,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
Meet the Robinsons,2007-03-23,150000000,169332978,2410,6.877,95,1267,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30 Days of Night,2007-10-17,30000000,75505973,2359,6.384,113,4513,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Hairspray,2007-07-19,50000000,90450008,2271,6.661,117,2976,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
The Assassination of Jesse James by the Coward Robert Ford,2007-09-07,30000000,14711793,2131,7.063,160,4512,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Surf's Up,2007-06-08,85000000,149044513,2126,6.343,85,9408,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Wild Hogs,2007-03-02,0,253625427,2013,5.94,100,11199,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
